GSIName,OrigName,SrcName,Type,Depth_m,Dpth-Rck_m,DTRConfid,DrillDate,Easting,Northing,Loc_Acc,Townland,Town,County,SixInShtNo,SourceUse,YldClass,ProdClass,Yield_m3d,Abstr_m3d,Ovrflw_m3d,AbstrDDm,SC_m3dm,cas1dia_mm,Wtrstrk1_m,Wtrstrk2_m,Wtrstrk3_m,Wtrstrk4_m,Wtrloss1_m,GenComms,DrillComms,CasingComs,DEPTH
2625SEW066,,,Borehole,6.6,,Bedrock Not Met,,283900,253600,to 1km,FREFFANS,,Meath,36,,Poor,,,27.0,,,,,,,,,,Yields also recorded 21.8m3/d & 18.5m3/d in this area.,,,over501m
2625SEW067,,,Dug well,4.3,,Bedrock Not Met,,277850,257400,to 1km,DUNLEEVER GLEBE,,Meath,36,Domestic use only,,,,,,,,,,,,,,,,,over501m
2625SEW069,,,Dug well,6.1,,Bedrock Not Met,,275800,255400,to 1km,BELLEWSTOWN,,Meath,36,,Poor,,13.0,,,,,,,,,,,WTB/MTH 2072,,,over501m
2625SEW070,,,Dug well,5.8,,Bedrock Not Met,18/08/1970,275800,255350,to 1km,BELLEWSTOWN,,Meath,36,Domestic use only,Poor,,13.0,,,,,,,,,,,,,,over501m
2625SEW071,,MEATH CO. CO.,Dug well,4.3,,Bedrock Not Met,12/05/1958,279800,257800,to 1km,WHITEHALL,,Meath,36,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2625SEW072,,MEATH CO. CO.,Dug well,4.6,,Bedrock Not Met,13/04/1959,279800,257750,to 1km,WHITEHALL,,Meath,36,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2625SEW075,ILC 804,"LAND COMMISSION, Geoghegan Estate",Borehole,11.6,,Bedrock Not Met,01/02/1963,286000,256550,to 1km,CREROGE,,Meath,37,,Moderate,,55.0,,,,,,3.7,10.4,,,,Water entry at 3.7m and 10.4m,,,over501m
2625SEW076,ILC 805,"LAND COMMISSION, Geoghegan Estate",Borehole,7.6,,Bedrock Not Met,01/02/1963,286000,256500,to 1km,CREROGE,,Meath,37,,Moderate,,27.0,,,,,,4.9,,,,,First water at 4.9m,,,over501m
2625SEW077,ILC 806,"LAND COMMISSION, Geoghegan Estate",Borehole,6.7,,Bedrock Not Met,01/02/1962,286000,256450,to 1km,CREROGE,,Meath,37,,Moderate,,76.0,,,,,,4.6,,,,,First Water at 4.6m,,,over501m
2625SEW078,ILC 210,"LAND COMMISSION, Geoghegan Estate",Borehole,11.9,8.2,Bedrock Met,01/11/1963,286000,256400,to 1km,CREROGE,,Meath,37,,Poor,,21.8,,,,,,2.4,4.3,,,,,,,over501m
2625SEW079,ILC 807,"LAND COMMISSION, Geoghegan Estate",Borehole,10.4,6.7,Bedrock Met,01/03/1962,286000,256350,to 1km,CREROGE,,Meath,37,,Moderate,,65.0,,,,,,6.7,,,,,,,,over501m
2625SEW080,ILC 808,"LAND COMMISSION, Geoghegan Estate",Borehole,14.0,,Bedrock Not Met,01/03/1962,286000,256300,to 1km,CREROGE,,Meath,37,,Poor,,21.8,,,,,,7.3,,,,,First Water at 7.3m,,,over501m
2625SEW081,ILC 809,"LAND COMMISSION, Geoghegan Estate",Borehole,8.2,6.1,Bedrock Met,01/03/1962,286000,256250,to 1km,CREROGE,,Meath,37,,Moderate,,43.6,,,,,,,,,,,Water entry noted at 6.1m,,,over501m
2625SEW082,,,Unknown,7.5,,DTB Unknown,01/01/1962,286500,259100,to 1km,ENNISTOWN,,Meath,37,Agri & domestic use,Poor,,,13.0,,,,,,,,,,"Old well, Dept. of Agriculture sub district well no. 13",,,over501m
2625SEW083,,,Dug well,7.6,,DTB Unknown,,282850,256950,to 1km,LOGANSTOWN,,Meath,36,,,,,,,,,,,,,,,,,,over501m
2625SEW084,ILC 795,"LAND COMMISSION, Roscrea Meats Ltd",Borehole,13.4,7.9,Bedrock Met,06/04/1962,280700,257250,to 1km,BLACKFRIARY,,Meath,36,Industrial use,Moderate,III,76.4,,,5.2,14.7,,7.9,,,,,WL was originally 2.95,,SC from baliler test,over501m
2625SEW085,,MEATH CO. CO.,Dug well,2.1,,Bedrock Not Met,29/05/1958,277750,253000,to 1km,NEWTOWNMOYNAGH,,Meath,36,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2625SEW086,,MEATH CO. CO.,Borehole,11.6,,Bedrock Not Met,01/02/1953,275950,253650,to 1km,DERRINYDALY,,Meath,36,Public supply (Co Co),Moderate,,43.6,,,,,,,,,,,,,,over501m
2625SEW087,,MEATH CO. CO.,Dug well,2.9,,DTB Unknown,05/09/1956,279600,258250,to 1km,KILMURRY,,Meath,36,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2625SEW089,,MEATH CO. CO.,Dug well,6.7,,DTB Unknown,06/09/1958,285400,253450,to 1km,FOXTOWN,,Meath,37,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2625SEW090,,,Dug well,7.0,,DTB Unknown,01/08/1970,284100,252300,to 1km,GINNETS GREAT,,Meath,37,Domestic use only,Poor,,16.0,,,,,,,,,,,,,,over501m
2625SEW091,,,Dug well,6.7,,DTB Unknown,,286000,256200,to 1km,CREROGE,,Meath,37,,,,,,,,,,,,,,,existing well,,,over501m
2625SEW092,,,Borehole,12.2,,DTB Unknown,,286000,256150,to 1km,CREROGE,,Meath,37,,,,,,,,,,,,,,,"WTB/MTH 2683, Existing well",,,over501m
2625SEW093,,,Borehole,11.3,,DTB Unknown,,286000,256100,to 1km,CREROGE,,Meath,37,,,,,,,,,,,,,,,WTB/MTH 2096,,,over501m
2625SEW094,,,Dug well,12.8,,DTB Unknown,,286000,256050,to 1km,CREROGE,,Meath,37,Domestic use only,,,,,,,,,,,,,,,,,over501m
2625SEW095,,,Dug well,5.5,,DTB Unknown,18/07/1971,280150,259950,to 1km,TULLYARD,,Meath,30,,Poor,,8.7,,,,,,,,,,,WTB/MTH 2270,,,over501m
2625SEW096,ILC 633,"LAND COMMISSION, Niblock Estate",Unknown,11.9,8.2,Bedrock Met,01/08/1960,282350,258950,to 1km,KILCOOLY,,Meath,30,Agri & domestic use,Moderate,,65.5,,,,,,2.1,10.4,,,,"First water at 2.3m,second at 11.2m.",,,over501m
2625SEW097,,,Dug well,4.6,,Bedrock Not Met,,284600,257650,to 1km,GRANGE,,Meath,37,,,,,,,,,,,,,,,WTB/MTH 2716,,,over501m
2625SEW104,,,Dug well,6.1,,DTB Unknown,,287900,255200,to 1km,KILCARTY,,Meath,37,Domestic use only,Poor,,12.0,,,,,,,,,,,Black rock,,,over501m
2625SEW105,,,Borehole,32.9,,DTB Unknown,18/01/1972,285500,255500,to 1km,ARDBRACKAN,,Meath,37,Domestic use only,Poor,,11.0,,,,,,,,,,,Black slate type rock,,,over501m
2625SEW107,,,Dug well,4.9,,Bedrock Not Met,01/08/1971,281000,251000,to 1km,UMBERSTOWN,,Meath,42,Domestic use only,Poor,,12.0,,,,,,,,,,,WTB/MTH 2193,,,over501m
2625SEW109,,,Borehole,15.5,3.0,Bedrock Met,,277400,250200,to 1km,TRAMMON,,Meath,42,Domestic use only,Moderate,,60.0,,,,,,,,,,,,,,over501m
2625SEW110,,,Borehole,15.5,,DTB Unknown,01/08/1970,277400,250150,to 1km,TROMMON,,Meath,42,Domestic use only,Poor,,17.4,,,,,,,,,,,WTB/MTH 946,,,over501m
2625SEW112,,,Borehole,22.6,,DTB Unknown,18/08/1972,277400,250250,to 1km,TR0MMON,,Meath,42,Domestic use only,Poor,,16.4,,,,,,,,,,,WTB/MTH 2507,,,over501m
2625SEW113,,,Borehole,36.6,,DTB Unknown,01/08/1969,280600,253050,to 1km,LARACOR,,Meath,36,,Poor,,19.6,,,,,,,,,,,Sulphur water,,,over501m
2625SEW114,,,Borehole,13.1,,DTB Unknown,18/04/1970,279950,250750,to 1km,RATHFLESK,,Meath,42,Domestic use only,Poor,,13.0,,,,,,,,,,,,,,over501m
2625SEW115,,MEATH CO. CO.,Borehole,11.0,,DTB Unknown,01/04/1950,278950,251450,to 1km,MOAT,,Meath,42,Public supply (Co Co),Moderate,,50.0,,,,,,,,,,,Bailing of 500g  lowered W.L. to 4.9m,,,over501m
2625SEW116,,,Borehole,13.1,,DTB Unknown,18/04/1970,279950,250700,to 1km,RATHFLESK,,Meath,42,Domestic use only,Poor,,13.1,,,,,,,,,,,,,,over501m
2625SEW117,,LAND COMMISSION 381,Borehole,13.4,9.4,Bedrock Met,01/03/1958,279950,250650,to 1km,RATHFLESK,,Meath,42,,,,,,,,,,,,,,,,,,over501m
2625SEW118,,,Borehole,20.1,,DTB Unknown,18/08/1971,279950,250600,to 1km,RATHFLESK,,Meath,42,Domestic use only,Poor,,13.0,13.0,,,,,,,,,,,,,over501m
2625SEW119,,MEATH CO. CO.,Borehole,36.6,,DTB Unknown,01/08/1962,282750,252750,to 1km,READSTOWN,,Meath,42,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2625SEW120,,,Borehole,15.8,7.6,Bedrock Met,,279790,250550,to 1km,RATHFLESK,,Meath,42,Domestic use only,Poor,,33.0,,,,,,,,,,,,,,over501m
2625SEW121,,,Borehole,11.6,,DTB Unknown,07/08/1970,281000,250950,to 1km,UMBERSTOWN,,Meath,42,Domestic use only,Poor,,21.8,,,,,,,,,,,,,,over501m
2625SEW122,,,Dug well,4.3,,Bedrock Not Met,16/06/1971,277100,259350,to 1km,CLONFANE,,Meath,30,,Poor,,11.6,,,,,,,,,,,,,,over501m
2625SEW123,,,Dug well,4.3,,Bedrock Not Met,01/03/1970,277100,259300,to 1km,CLONFANE,,Meath,30,,Poor,,10.9,,,,,,,,,,,WTB/MTH 2061,,,over501m
2625SEW124,,,Dug well,6.1,,Bedrock Not Met,18/04/1970,286850,254200,to 1km,BRANGANSTOWN,,Meath,37,Domestic use only,Poor,,12.0,,,,,,,,,,,WTB/MTH 1866,,,over501m
2625SEW125,,,Borehole,36.6,4.6,Bedrock Met,31/07/1969,280700,256750,to 1km,TRIM,,Meath,36,Domestic use only,Poor,,19.6,,,,,,,,,,,,,,over501m
2625SWW019,,,Dug well,4.6,,DTB Unknown,10/07/1971,268500,251900,to 1km,GLACK,,Meath,41,Domestic use only,Poor,,12.0,,,,,,,,,,,,,,over501m
2625SWW026,,,Dug well,5.5,,Bedrock Not Met,16/07/1970,271800,258950,to 1km,KILMUR,,Meath,41,Domestic use only,Poor,,13.1,,,,,,,,,,,,,,over501m
2625SWW027,,,Dug well,3.7,,Bedrock Not Met,12/06/1970,265900,255750,to 1km,CARRANSTOWN,,Meath,35,Domestic use only,Poor,,10.9,,,,,,,,,,,WTB/MTH 1661.,,,over501m
2625SWW028,,,Dug well,6.7,,DTB Unknown,11/07/1966,272050,257650,to 1km,MOYRATH,,Meath,35,,Poor,,21.8,,,,,,,,,,,WTB/MTH 1371,,,over501m
2625SWW029,,,Dug well,4.6,,Bedrock Not Met,01/05/1962,272400,253050,to 1km,MOYFEAGHER,,Meath,35,,Poor,,19.6,,,,,,,,,,,W/MTH 1490,,,over501m
2625SWW030,,,Borehole,18.3,,DTB Unknown,,272400,253000,to 1km,MOYRATH,,Meath,35,Domestic use only,,,,,,,,,,,,,,,,,over501m
2625SWW032,ILC 353,"LAND COMMISSION, Potterton Estate",Borehole,39.6,3.0,Bedrock Met,01/11/1957,270000,257700,to 1km,RATHCORMICK,,Meath,35,,Poor,,14.2,,,,,,,,,,,,,Date 18/4/1963,over501m
2625SWW033,,,Dug well,3.7,,Bedrock Not Met,,268300,259050,to 1km,BALLYNADRIMNA,,Meath,29,Domestic use only,,,,,,,,,,,,,,,,,over501m
2625SWW070,,Meath Co. Co.,Borehole,43.3,,DTB Unknown,,266000,254200,to 1km,ROBINSTOWN,,Meath,35,Public supply (Co Co),Poor,,8.7,,,,,,,,,,,Co. Co. Hand Pump,Map ref. 91/64,,over501m
2625SWW073,,,Dug well,6.1,,Bedrock Not Met,,268800,254100,to 1km,KILBALLIVOR,,Meath,35,Public supply (Co Co),,,,,,,,,,,,,,Co. Co. Hand Pump,Map ref. 62/64,closed up,over501m
2625SWW084,,,Borehole,26.2,3.9,Bedrock Presumed,14/01/1970,275000,259100,to 1km,GORMANSTOWN,,Meath,36,Domestic use only,Poor,,,7.0,,,,,,,,,,,,,over501m
2625SWW085,,,Borehole,48.8,,DTB Unknown,01/02/1968,275000,259050,to 1km,GORMANSTOWN,,Meath,36,Domestic use only,Good,,109.0,,,,,,,,,,,,,,over501m
2625SWW086,,,Borehole,32.8,20.3,Bedrock Presumed,,275000,259000,to 1km,GORMANSTOWN,,Meath,36,,Good,,,109.0,,,,,,,,,,,,,over501m
2625SWW087,,,Borehole,18.3,,DTB Unknown,10/09/1969,271750,258900,to 1km,PUBBLESTOWN,,Meath,36,,Poor,,16.4,,,,,,,,,,,WTB/MTH 1691,,,over501m
2625SWW089,,,Borehole,47.5,4.5,Bedrock Met,,266000,257700,to 1km,COOLRONAN,,Meath,35,,Poor,,13.0,,,,,,8.0,40.0,,,,,,,over501m
2625SWW090,,MEATH CO. CO.,Borehole,61.0,4.5,Bedrock Met,01/03/1985,269000,255600,to 1km,CROSSANSTOWN,,Meath,35,Public supply (Co Co),Good,,183.0,,,,,200.0,6.0,,,,,Drilled Denis O'Donohoe,,,over501m
2627NEW022,,,Dug well,1.5,,DTB Unknown,19/06/1970,279350,285760,to 1km,CRUICETOWN,,Meath,5,Domestic use only,Poor,,10.9,,,,,,,,,,,,,,over501m
2627NEW023,,,Borehole,25.6,3.0,Bedrock Met,17/04/1972,279360,285730,to 1km,CRUICETOWN,,Meath,5,Domestic use only,,,,,,,,,,,,,,WTB/MTH 2515,,,over501m
2627NEW024,,,Borehole,14.0,3.0,Bedrock Met,18/01/1972,281490,284400,to 1km,RAHOOD,,Meath,5,Domestic use only,Poor,,10.9,,,,,,,,,,,WTB/MTH 2630,,,over501m
2627NEW025,,,Borehole,30.5,1.5,Bedrock Met,17/06/1971,279070,287730,to 1km,ALTMUSH,,Meath,5,Domestic use only,Poor,,10.9,,,,,,,,,,,,,,over501m
2627NEW026,,,Borehole,18.3,3.0,Bedrock Met,17/12/1969,287540,284880,to 1km,CLONTAIL,,Meath,6,Domestic use only,Poor,,11.0,,,,,,,,,,,REF. NO. WTB/MTH 2068,,,over501m
2627NEW027,,,Unknown,9.8,,DTB Unknown,,284570,287870,to 1km,POSSECKSTOWN,,Meath,6,,,,,,,,,,,,,,,WELL NO. 139,,,over501m
2627NEW028,,,Dug well,10.7,,DTB Unknown,01/06/1963,286830,289140,to 1km,DRUMINSHIN,,Meath,6,,Poor,,17.5,,,,,,,,,,,"WTB/MTH 1970.
Record says 'Drift 6ft' but also 'no rock'!",,,over501m
2627NEW029,,,Dug well,6.7,1.5,Bedrock Met,,288810,288090,to 1km,ACLARE,,Meath,6,,Poor,,27.0,,,,,,,,,,,WTB/MTH 745,,,over501m
2627NEW030,,,Borehole,24.7,9.6,Bedrock Met,,288860,285880,to 1km,SIDDAN,Woodtown X,Meath,6,,Poor,,13.0,,,,,,,,,,,,,,over501m
2627NEW031,,Meath Co. Co. pump,Dug well,4.9,,Bedrock Not Met,01/07/1962,275510,280900,to 1km,NEWTOWN,,Meath,11,,,,,,,,,,,,,,,GOES DRY IN SUMMER.,,,over501m
2627NEW032,,,Dug well,4.3,,Bedrock Not Met,22/08/1969,275510,280860,to 1km,NEWTOWN,,Meath,11,Domestic use only,Poor,,10.9,,,,,,,,,,,,,,over501m
2627NEW033,,,Unknown,15.8,4.3,Bedrock Met,,275420,283350,to 1km,CURRAGHTOWN,,Meath,11,,Moderate,,54.5,,,,,,,,,,,,,,over501m
2627NEW034,,,Dug well,8.5,7.6,Bedrock Met,16/07/1962,275510,280830,to 1km,NEWTOWN,,Meath,11,,Poor,,13.1,,,,,,,,,,,MTH/W/1722. DRIFT 7.6m OVER BOULDER AND LIMESTONE.,,,over501m
2627NEW035,,,Borehole,25.0,1.8,Bedrock Met,17/05/1971,279410,282350,to 1km,THOMASTOWN,,Meath,11,,Poor,,14.2,,,,,,,,,,,WTB/MTH 1531,,,over501m
2627NEW036,ILC 1195,,Borehole,32.6,17.7,Bedrock Met,27/07/1966,281480,284350,to 1km,RAHOOD,,Meath,11,,Poor,V,21.8,,,11.6,1.9,,,,,,,LC WELL NO. 1195. BAILING AT 21.8m3/d LOWERS WL TO 20.7m,,,over501m
2627NEW037,,,Borehole,27.6,20.4,Bedrock Met,,283360,282130,to 1km,GRANGE,,Meath,12,,Poor,,33.0,,,,,,,,,,,,,,over501m
2627NEW038,,,Borehole,33.5,3.0,Bedrock Met,04/11/1969,287540,283520,to 1km,MITCHELSTOWN,,Meath,12,,Poor,,32.7,,,,,,,,,,,,,,over501m
2627NEW039,,,Dug well,4.6,4.6,Bedrock Presumed,17/04/1971,284880,280240,to 1km,LEGGAGH,,Meath,12,,Poor,,10.9,,,,,,,,,,,,,,over501m
2627NEW040,,,Dug well,3.6,2.7,Bedrock Met,14/05/1971,279350,285660,to 1km,CRUICETOWN,,Meath,5,Domestic use only,Poor,,13.1,,,,,,,,,,,WTB/MTH 2715,,,over501m
2627NEW105,,,Dug well,11.6,,Bedrock Not Met,,276450,286350,to 1km,BALLINTILLAN,,Meath,5,Public supply (Co Co),Poor,,6.5,,,,,,,,,,,Co. Co. Hand Pump. Estimated minimum yield = 6.5 m3/d.,Map ref. 1339/134,,over501m
2627NEW106,,,Borehole,32.6,9.0,Bedrock Presumed,,279350,286900,to 1km,ALTMUSH,,Meath,5,Public supply (Co Co),Poor,,6.5,,,,,150.0,,,,,,Co. Co. Hand Pump. Estimated minimum yield = 6.5 m3/d.,Map ref. 1366/126,,over501m
2627NEW107,,,Borehole,36.6,,DTB Unknown,,286000,286350,to 1km,JULIANSTOWN,,Meath,6,Public supply (Co Co),,,,,,,,,,,,,,Co. Co. Hand Pump,,,over501m
2627NEW121,,MEATH CO.CO.,Borehole,34.4,10.7,Bedrock Met,16/05/1957,277200,282050,to 1km,KILBEG LOWER,,Meath,11,Public supply (Co Co),Poor,,32.7,,,,,,,,,,,,,,over501m
2627NEW122,,MEATH CO.CO.,Borehole,21.3,,DTB Unknown,19/10/1960,276700,284000,to 1km,HORATH,,Meath,11,Public supply (Co Co),,,,,,,,,,,,,,,Possibly same as W092,,over501m
2627NEW124,,,Borehole,21.3,4.6,Bedrock Met,08/07/1931,288700,281750,to 1km,KILLARRY,,Meath,12,,Poor,,5.5,,,,,178.0,,,,,,,,,over501m
2627NEW125,,,Borehole,49.0,9.0,Bedrock Met,,279350,285600,to 1km,CRUICETOWN,NOBBER,Meath,5,,Moderate,,49.0,,,,,150.0,7.0,39.5,,,,"Drilled O'Donohoe Bros, Gorey",,YIELD ESTIMATED,over501m
2627NEW126,,MEATH CO. CO.,Borehole,30.5,4.5,Bedrock Met,,284600,289400,to 1km,ROLAGH,NOBBER,Meath,2,Public supply (Co Co),Excellent,,1636.0,,,,,200.0,21.5,,,,,"Drilled O'Donohoe Bros, Gorey",,yield estimated,over501m
2627NWW014,,,Borehole,27.4,1.5,Bedrock Met,10/07/1972,274650,286000,to 1km,SCREEBOGE,,Meath,5,Agri & domestic use,Moderate,,43.6,,,,,,,,,,,WTB/MTH 2212. Limestone,,,over501m
2627NWW016,,MEATH CO. CO.,Dug well,5.2,,Bedrock Not Met,13/09/1956,272950,281850,to 1km,DONORE,,Meath,10,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2627NWW017,,,Dug well,3.7,3.7,Bedrock Presumed,20/06/1971,273750,289250,to 1km,CORMEEN,,Meath,5,Domestic use only,Moderate,,49.0,,,,,,,,,,,,,,over501m
2627NWW018,,,Borehole,25.3,6.1,Bedrock Met,06/06/1973,273750,289200,to 1km,CORMEEN,,Meath,5,Domestic use only,Poor,,37.1,,,,,,,,,,,WTB/MTH 2545.,,,over501m
2627NWW019,,,Borehole,23.8,7.6,Bedrock Met,16/03/1940,273750,289150,to 1km,CORMEEN,,Meath,5,Domestic use only,Poor,,30.5,,,,,,,,,,,REf. No. WTB/MTH 2013.,,,over501m
2627NWW020,,,Dug well,1.2,0.9,Bedrock Presumed,01/01/1968,273200,288550,to 1km,TIRACHORKA,,Meath,5,,Poor,,27.0,,,,,,,,,,,WTB/MTH 1534,,,over501m
2627NWW021,,,Dug well,4.1,3.0,Bedrock Met,02/06/1972,273550,285750,to 1km,CARRICKSPRINGAN,,Meath,5,Domestic use only,Moderate,,46.0,,,,,,,,,,,,,,over501m
2627NWW022,,,Borehole,12.5,1.2,Bedrock Met,01/11/1968,273100,287450,to 1km,COOLNAHINCH,,Meath,5,,Poor,,27.0,,,,,,,,,,,WTB/MTH 1539,,,over501m
2627NWW023,,,Borehole,9.1,1.2,Bedrock Met,01/07/1968,271000,289600,to 1km,CORBOGGY,,Meath,4,Domestic use only,Poor,,27.3,,,,,,,,,,,WTB/MTH 1347,,,over501m
2627NWW024,,,Dug well,4.9,4.9,Bedrock Presumed,21/06/1973,270200,288050,to 1km,NEWCASTLE,,Meath,4,Domestic use only,Poor,,32.7,,,,,,,,,,,WTB/MTH 2654.,,,over501m
2627NWW025,,,Dug well,3.4,1.8,Bedrock Met,06/08/1972,271600,286450,to 1km,FEAGH,,Meath,4,Domestic use only,Moderate,,48.0,,,,,,,,,,,,,,over501m
2627NWW026,,,Dug well,3.7,3.7,Bedrock Presumed,02/08/1972,271600,286400,to 1km,FEAGH,,Meath,4,Domestic use only,Moderate,,43.6,,,,,,,,,,,WTB/MTH 2563.,,,over501m
2627NWW027,,,Dug well,1.5,,Bedrock Not Met,01/01/1961,272600,286900,to 1km,QUIGELAGH,,Meath,4,,Poor,,17.4,,,,,,,,,,,Winter discharge is 32.7m3/day.  E.S.B. Ref. 04:12:29,,,over501m
2627NWW028,,,Dug well,2.1,1.2,Bedrock Met,16/10/1961,272600,286850,to 1km,QUIGELAGH,,Meath,4,Domestic use only,Poor,,27.3,,,,,,,,,,,w/mth 1304.,,,over501m
2627NWW029,,,Borehole,27.4,3.7,Bedrock Met,03/05/1973,272050,284050,to 1km,SHANCARNAN,,Meath,10,Domestic use only,Moderate,,41.4,,,,,,,,,,,WTB/MTH 1950,,,over501m
2627NWW030,,,Borehole,27.4,7.6,Bedrock Met,20/03/1971,270450,283300,to 1km,BILLYWOOD,,Meath,10,Domestic use only,Poor,,27.3,,,,,,,,,,,WTB/MTH 2138.,,,over501m
2627NWW031,,,Dug well,6.1,6.1,Bedrock Presumed,21/07/1972,271400,282100,to 1km,RATHINREE LOWER,,Meath,10,,Moderate,,43.6,,,,,,,,,,,,,,over501m
2627NWW032,,MEATH CO. CO.,Unknown,3.7,2.7,Bedrock Met,01/05/1962,271350,283350,to 1km,FARRANADOONY,,Meath,10,Public supply (Co Co),,,,,,,,,,,,,,,,,over501m
2627NWW033,,"DEPARTMENT OF AGRICULTURE, well no. 25",Borehole,30.5,,DTB Unknown,01/02/1962,270900,281000,to 1km,LOUGHAN,,Meath,10,Agri & domestic use,Poor,,28.0,,,,,,,,,,,Dug well to 7.6m then bored for 22.9m (total 30.5m).,,,over501m
2627NWW034,,,Borehole,15.9,1.2,Bedrock Met,01/11/1968,273250,282950,to 1km,MOYNALTY,,Meath,11,,Poor,,27.0,,,,,,,,,,,,,,over501m
2627NWW053,,Meath Co. Co.,Borehole,54.9,,DTB Unknown,,273000,288500,to 1km,TIRACHORKA,,Meath,5,Public supply (Co Co),,,,,,,,,,,,,,Co. Co. Hand Pump,Map ref. 1143/116,,over501m
2627NWW056,,,Unknown,10.7,6.1,Bedrock Met,02/08/1971,263000,280500,to 1km,LISNAGON,,Meath,9,,Moderate,,43.6,,,,,,,,,,,,,,over501m
2627NWW057,,MEATH CO. CO.,Unknown,8.1,,DTB Unknown,01/01/1949,263000,280450,to 1km,LISNAGON,,Meath,9,Public supply (Co Co),,,,,,,,,,,,,,"Sunk in 1949, Required sinking as almost constantly dry.",,,over501m
2627NWW058,,MEATH CO. CO.,Borehole,19.8,5.2,Bedrock Met,03/04/1956,266500,280350,to 1km,DERVER,,Meath,10,Public supply (Co Co),Moderate,,55.0,,,,,,,,,,,,,,over501m
2627SEW004,,,Dug well,6.1,6.1,Bedrock Presumed,09/10/1971,278600,277000,to 1km,ROSSMEEN,,Meath,17,Domestic use only,Moderate,,43.6,,,,,,,,,,,,,,over501m
2627SEW005,,,Dug well,4.6,4.6,DTB Unknown,21/08/1971,278600,276950,to 1km,ROSSMEEN,,Meath,17,Domestic use only,Moderate,,,44.0,,,,,,,,,,,,,over501m
2627SEW006,,,Dug well,9.1,7.6,Bedrock Met,04/04/1972,280450,275850,to 1km,ORISTOWN,,Meath,17,Domestic use only,Moderate,,45.8,,,,,,,,,,,Ref. no. WTB/MTH 2475,,,over501m
2627SEW007,,,Borehole,17.7,4.9,Bedrock Met,10/05/1992,278250,275450,to 1km,FYANSTOWN,,Meath,17,Domestic use only,Moderate,,43.6,,,,,,,,,,,Ref. No. WTB/MTH 2468,,,over501m
2627SEW008,,,Borehole,42.7,6.1,Bedrock Met,20/07/1970,276950,274000,to 1km,KILMAINHAM,,Meath,17,Domestic use only,Moderate,,41.5,,,,,,,,,,,Ref. No. WTB/MTH 2261,,,over501m
2627SEW009,ILC 865,"LAND COMMISSION, Roundtree Estate",Borehole,13.4,13.1,Bedrock Met,01/02/1962,279200,272300,to 1km,MARTRY,,Meath,17,Agri & domestic use,Moderate,I,98.1,,,0.3,321.6,,5.8,13.1,,,,98.1m3/d pumped for a ? amount of time lowered WL by 0.33m,,Bailer test only,over501m
2627SEW010,ILC 867,"Land Commission, Roundtree Estate",Borehole,12.8,,DTB Unknown,01/02/1962,279200,272250,to 1km,MARTRY,,Meath,17,,Moderate,II,98.1,,,2.0,53.6,,12.2,,,,,98.1m3/d pumped for ? time lowered SWL from 3.7m to 5.5m (Bailer test),,Date 1/10/1965,over501m
2627SEW011,ILC 866,"LAND COMMISSION, Roundtree Estate",Borehole,10.1,10.1,Bedrock Presumed,01/11/1963,279200,272200,to 1km,MARTRY,,Meath,17,Agri & domestic use,Moderate,II,65.5,,,0.1,218.0,,6.4,10.1,,,,65.5m3/d pumped for ? time failed to lower WL,,Date 1/2/1966,over501m
2627SEW012,ILC 864,"LAND COMMISSION, Roundtree Estate",Borehole,11.9,8.5,Bedrock Met,01/02/1962,279200,272150,to 1km,MARTRY,,Meath,17,Agri & domestic use,Moderate,II,65.5,,,,215.0,,4.6,9.1,,,,65.5m3/d pumped for ? time lowered WL to 5.2m,,Bailer test only,over501m
2627SEW013,,,Borehole,16.8,9.4,Bedrock Met,,277900,271950,to 1km,BALLYBEG,,Meath,17,,Good,,109.0,,,,,,,,,,,109m3/d pumped for 6mins. lowered SWL by 0.025 m,,,over501m
2627SEW014,,,Dug well,3.0,1.2,Bedrock Met,09/06/1972,282700,276600,to 1km,CLONGILL,,Meath,17,Domestic use only,Poor,,,,,,,,,,,,,Ref. No. WTB/MTH 2438,,,over501m
2627SEW015,ILC 473,"LAND COMMISSION, Gough Estate",Borehole,6.4,4.9,Bedrock Met,01/06/1961,287400,273100,to 1km,CASTLETOWN,,Meath,18,Agri & domestic use,Moderate,,65.5,,,,,,,,,,,water at 5.2m,,,over501m
2627SEW016,,,Borehole,18.3,,DTB Unknown,,285350,274050,to 1km,MOORTOWN,,Meath,18,,Poor,,21.8,,,,,,,,,,,,,,over501m
2627SEW017,,,Borehole,40.2,2.1,Bedrock Met,15/03/1971,286750,274250,to 1km,KILBERRY,,Meath,18,Domestic use only,Poor,,10.9,,,,,,,,,,,,,,over501m
2627SEW018,,,Dug well,1.8,,Bedrock Not Met,15/05/1962,286000,272850,to 1km,SILLOGE,,Meath,18,,Poor,,27.3,,,,,,,,,,,Ref. no. MTH/TB 452,,,over501m
